date,gt_Ethereum_monthly,AdrBal1in10BCnt,AdrBal1in100MCnt,AdrBal1in10KCnt,AdrBalCnt,AdrBalNtv0.001Cnt,DiffLast,DiffMean,RevAllTimeUSD,ROI1yr,SER,SplyAct10yr,SplyAct4yr,SplyAct1yr,SplyActEver,SplyActPct1yr,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv100K,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,VelCur1yr,total_balance,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv1MCnt,usdc_AdrBalUSD1Cnt,usdc_CapAct1yrUSD,usdc_CapMrktFFUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyActEver,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBal1in1K,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD10,usdc_SplyAdrBalUSD100,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD1M,usdc_SplyAdrTop10Pct,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,SME_100_close-price,SME_200_close-price,SME_100_market-cap,SME_200_market-cap,SME_200_volume,EMA100_close-price,EMA200_close-price,EMA100_market-cap,EMA200_market-cap,EMA200_volume,BND_Close,BSV_Close,MBB_Close,price_90d
2021-12-22,9,16327929,2278217,1035,39704728,19349490,24200000000000.0,24200000000000.0,37437319504,104.9599138,0.082776786,16475120.75,13393927.12,8388980.471,17129729.73,44.36718414,18832291.91,18532230.25,17474237.56,18901207.47,18863440.18,18666430.3,17893087.87,553512.2416,18905413.18,18904637.38,18896258.45,18826197.85,18723014.91,17321734.25,18908075.04,14534530.96,14.52762483,18901207.47,1319975,1246483,1209469,1144492,993804,2599,984658,34913217811.0,36994022372.0,36995772100.0,0.007266872,36996181930.0,36996181930.0,36996181930.0,36995857638.0,36984225313.0,34915256735.0,32219236640.0,29178247100.0,36996181930.0,37661044616.0,37617737753.0,37403997613.0,36766427836.0,34328971668.0,29237626754.0,22350849492.0,37664629192.0,37664557382.0,37663582369.0,37652364972.0,37549170722.0,37250030508.0,36049426019.0,37664548236.0,37663462319.0,37650892371.0,37235460487.0,36005325933.0,32369281628.0,37518229069.0,35866138348.0,37664632239.0,36996182815.0,54656.07027,47287.94191,1031180000000.0,890149000000.0,34376204911,53066.56857,49910.97333,1001090000000.0,939806000000.0,37310424661,81.67860413,78.81656647,103.3556976,43896.38093
2021-12-23,9,16349044,2279929,1032,39756785,19377216,24200000000000.0,24200000000000.0,37482881624,117.5843366,0.082851848,16475828.06,13387128.0,8338351.034,17130675.99,44.09720234,18833138.64,18532792.67,17473871.2,18902149.78,18864315.21,18667166.69,17893159.3,553512.2416,18906365.59,18905643.27,18897716.55,18830865.52,18723918.31,17321929.24,18909025.04,14534651.05,14.51756717,18902149.78,1320800,1247207,1210149,1145154,994389,2572,994500,35020051712.0,37102849134.0,37101334876.0,0.007233722,37099150015.0,37099150015.0,37099150015.0,37098825611.0,37087028282.0,35016561082.0,32313785213.0,29682481480.0,37099150015.0,37769643570.0,37726277581.0,37512954222.0,36876772909.0,34445938070.0,29395690773.0,22408095291.0,37773244800.0,37773172942.0,37772196999.0,37760945719.0,37657709055.0,37359559405.0,36159550820.0,37773173053.0,37772197519.0,37760952319.0,37359939400.0,36161450728.0,32579263273.0,37627430295.0,35983358662.0,37773247848.0,37099150901.0,54692.23089,47353.98646,1031910000000.0,891443000000.0,34315302999,52981.20871,49899.48002,999521000000.0,939627000000.0,37156965614,81.55458069,78.79122162,103.346077,44724.55004
2021-12-24,9,16325195,2276710,1031,39783146,19353437,24200000000000.0,24200000000000.0,37531620050,114.2087923,0.082699372,16476232.32,13381308.99,8301787.654,17131296.67,43.90164651,18834140.99,18534326.95,17477049.81,18903070.19,18865274.56,18668459.46,17895649.57,553512.2425,18907309.32,18906586.81,18898641.52,18831938.32,18725723.34,17326842.36,18909968.79,14535269.3,14.51934629,18903070.19,1317825,1244167,1207077,1142062,991234,2526,991364,34993475393.0,37079356185.0,37077843911.0,0.007195144,37075333390.0,37075333390.0,37075333390.0,37074808928.0,37063200843.0,34989679734.0,32288541579.0,29795198847.0,37075333390.0,37743478535.0,37700121436.0,37487586123.0,36895323998.0,34526421820.0,29579963846.0,22600029127.0,37747085568.0,37747013673.0,37746036708.0,37734750814.0,37631401750.0,37337932583.0,36217204595.0,37747013803.0,37746037238.0,37734941496.0,37338242570.0,36219604462.0,32715930113.0,37605893888.0,36066339337.0,37747088617.0,37075334276.0,54729.88272,47429.31717,1032650000000.0,892892000000.0,34308955103,52940.00884,49909.44157,998754000000.0,939838000000.0,37050127187,81.55458069,78.79122162,103.346077,45243.70539
2021-12-25,9,16255928,2269871,1029,39773152,19286801,24300000000000.0,24200000000000.0,37580155592,105.0756574,0.082384903,16476655.07,13375957.11,8290137.656,17132185.36,43.83790892,18835350.65,18537015.38,17482786.27,18903970.55,18866295.56,18670622.53,17900307.48,553512.2438,18908227.91,18907500.22,18899497.26,18832938.02,18728483.28,17334502.16,18910887.54,14535277.06,14.53197405,18903970.55,1316866,1243187,1206082,1141072,990234,2513,990320,35017974440.0,37106019309.0,37105454988.0,0.007135236,37103636310.0,37103636310.0,37103636310.0,37103111709.0,37091036823.0,35015726375.0,32314252337.0,29834737883.0,37103636310.0,37770163170.0,37726756107.0,37515993916.0,36928734112.0,34593305824.0,29681500413.0,22743077262.0,37773779541.0,37773707638.0,37772729872.0,37761412747.0,37657834889.0,37369889035.0,36255040367.0,37773707724.0,37772730282.0,37761418147.0,37370059033.0,36256440327.0,32792230535.0,37634626389.0,36128962698.0,37773782590.0,37103637196.0,54756.9046,47516.50385,1033210000000.0,894571000000.0,34254904909,52899.38927,49919.18564,998032000000.0,940062000000.0,36905702936,81.55458069,78.79122162,103.346077,46072.22417
2021-12-26,9,16284414,2270647,1032,39862527,19322167,24300000000000.0,24300000000000.0,37627049176,91.85050202,0.082421632,16477146.22,13371879.85,8290381.531,17133175.84,43.83725711,18836032.35,18537545.55,17482834.79,18904789.36,18867011.8,18671199.81,17900608.43,553512.245,18909065.5,18908339.07,18900341.71,18833841.43,18729596.5,17336349.99,18911725.04,14533098.87,14.5262674,18904789.36,1316339,1242578,1205460,1140424,989486,2520,989573,34987436136.0,37076173982.0,37075703535.0,0.007066444,37073827144.0,37073827144.0,37073827144.0,37073301750.0,37061698638.0,34985222346.0,32202994974.0,29798222880.0,37073827144.0,37730070042.0,37686647569.0,37478580905.0,36894235590.0,34572152722.0,29677770615.0,22718235800.0,37733689641.0,37733617678.0,37732638973.0,37721299738.0,37617440589.0,37334301939.0,36221536806.0,37733617765.0,37732639383.0,37721305238.0,37334461937.0,36222936761.0,32785259113.0,37596188213.0,36101864363.0,37733692691.0,37073828030.0,54784.74474,47602.03554,1033780000000.0,896216000000.0,34107444077,52855.11398,49926.59163,997242000000.0,940241000000.0,36709977500,81.55458069,78.79122162,103.346077,46012.87769
2021-12-27,9,16263609,2271695,1030,39873293,19289818,24300000000000.0,24300000000000.0,37669991412,92.1858926,0.082439956,16478905.51,13369057.55,8288741.393,17135578.49,43.8264409,18837098.0,18538543.35,17483397.36,18905698.14,18867981.81,18672269.69,17901216.89,553512.245,18909990.48,18909262.67,18901266.33,18834905.2,18730656.22,17336892.91,18912650.04,14532539.86,14.53785891,18905698.14,1317015,1243107,1205967,1140906,989913,2535,990004,34862179033.0,36953133462.0,36952547885.0,0.007051935,36950630824.0,36950630824.0,36950630824.0,36950105306.0,36938500556.0,34859818840.0,32072483725.0,29680346168.0,36950630824.0,37616425302.0,37572940244.0,37366306237.0,36784134990.0,34457047094.0,29516877624.0,22596020096.0,37620047639.0,37619975646.0,37618995959.0,37607656846.0,37503251112.0,37226172670.0,36108570742.0,37619975737.0,37618996389.0,37607662345.0,37226352667.0,36110070691.0,32668559865.0,37483930212.0,35982246261.0,37620050691.0,36950631710.0,54820.98676,47668.53162,1034470000000.0,897498000000.0,33933047360,52815.4654,49935.80823,996538000000.0,940455000000.0,36540047819,81.59304047,78.78147125,103.3845596,46361.61071
2021-12-28,9,16251729,2272130,1030,39884981,19277108,24300000000000.0,24300000000000.0,37717659872,76.30988087,0.082456881,16479501.17,13363048.96,8268623.3,17136406.95,43.71813121,18837992.03,18539189.75,17483847.66,18906529.4,18868919.06,18673037.42,17901627.5,553512.2451,18910824.61,18910023.15,18901366.93,18830767.31,18731410.29,17338030.12,18913487.54,14532798.89,14.53927414,18906529.4,1317685,1243720,1206553,1141481,990479,2579,981194,34940358586.0,37031857124.0,37034662573.0,0.006982596,37035934849.0,37035934849.0,37035934849.0,37035409209.0,37023801205.0,34944206844.0,32141627936.0,29718841569.0,37035934849.0,37701401316.0,37657769454.0,37453350749.0,36866968202.0,34511947592.0,29552285881.0,22600453768.0,37705036886.0,37704964890.0,37703984356.0,37692650086.0,37587887146.0,37313079440.0,36183621620.0,37704955605.0,37703861956.0,37691158985.0,37302649377.0,36140321465.0,32605485194.0,37569418565.0,36045218878.0,37705039939.0,37035935735.0,54846.06117,47737.88543,1034990000000.0,898841000000.0,33832254367,52775.04168,49944.14912,995820000000.0,940652000000.0,36403270011,81.58341217,78.78147125,103.4615707,47819.30802
2021-12-29,9,16233354,2273673,1027,39821317,19248855,24300000000000.0,24300000000000.0,37758433723,70.65100208,0.082511166,16481024.44,13359956.67,8133505.498,17136975.54,43.00167157,18839023.63,18540120.64,17483994.63,18907468.03,18869950.72,18674037.51,17902233.46,553632.2451,18911729.53,18910907.25,18902078.81,18830332.76,18731827.25,17335825.24,18914393.79,14534326.48,14.54747389,18907468.03,1316973,1242936,1205742,1140659,989606,2594,980277,34707420604.0,36808335443.0,36812492849.0,0.006851953,36814920899.0,36814920899.0,36814920899.0,36814392367.0,36802794911.0,34713631017.0,31920791423.0,29520485153.0,36814920899.0,37535269262.0,37491669478.0,37293148230.0,36702089723.0,34338293353.0,29310926280.0,22387525659.0,37538901690.0,37538829666.0,37537848479.0,37526536046.0,37421324389.0,37151028323.0,36014605917.0,37538820337.0,37537725419.0,37525037245.0,37140498247.0,35971005687.0,32416217318.0,37405038569.0,35866638318.0,37538904743.0,36814921785.0,54849.60225,47790.06401,1035100000000.0,899862000000.0,33798159061,52675.04379,49922.06951,993976000000.0,940274000000.0,36334968650,81.31421661,78.75222778,103.2787018,48093.68088
2021-12-30,9,16269782,2274908,1026,39865718,19281117,24300000000000.0,24300000000000.0,37801314842,63.29725726,0.082581636,16481620.3,13356018.14,8143448.075,17137702.41,43.05254486,18839584.48,18540248.35,17483469.48,18908209.71,18870613.11,18674238.67,17901996.52,553632.2451,18912473.74,18911661.99,18902952.16,18831578.29,18732215.0,17336397.44,18915137.54,14535266.34,14.55803229,18908209.71,1315106,1240997,1203752,1138632,987473,2604,978189,34948879247.0,37052438034.0,37054056979.0,0.006673985,37054755749.0,37054755749.0,37054755749.0,37054220182.0,37042634433.0,34951066215.0,32148835105.0,29720084838.0,37054755749.0,37810478354.0,37766626936.0,37572845897.0,36983781557.0,34620568511.0,29588989786.0,22466891850.0,37814136032.0,37814063957.0,37813081851.0,37801791269.0,37696270442.0,37432577634.0,36305135246.0,37814054673.0,37812958811.0,37800299469.0,37422657614.0,36263535164.0,32721130132.0,37683060351.0,36154288672.0,37814139087.0,37054756635.0,54885.34273,47844.26823,1035790000000.0,900893000000.0,33751351773,52552.9042,49888.08866,991606000000.0,939618000000.0,36235603182,81.49687958,78.81073761,103.3171997,48639.30275
2021-12-31,9,16231008,2274629,1024,39751362,19220428,24300000000000.0,24300000000000.0,37881176852,59.72036713,0.08254639,16481959.84,13340847.57,8141911.903,17138402.26,43.04230436,18840771.68,18542181.25,17485144.82,18909177.24,18871725.88,18675716.88,17904049.59,553879.2454,18913404.31,18912581.18,18903809.95,18831956.22,18733123.91,17334785.54,18916068.79,14532930.98,14.55846971,18909177.24,1315181,1240997,1203729,1138592,987407,2611,978043,34918050802.0,37024052468.0,37027630433.0,0.006572887,37029952923.0,37029952923.0,37029952923.0,37029417143.0,37017797293.0,34923616463.0,32142382641.0,29693225395.0,37029952923.0,37712338695.0,37668405379.0,37479001404.0,36891462536.0,34531782269.0,29481196635.0,22207230092.0,37715996710.0,37715924622.0,37714941681.0,37703613340.0,37597713443.0,37338762161.0,36210389607.0,37715915258.0,37714817661.0,37702108139.0,37328272096.0,36167489384.0,32593807222.0,37586723632.0,36056968107.0,37715999765.0,37029953809.0,54953.39518,47884.48905,1037110000000.0,901689000000.0,33679192964,52446.74508,49861.2606,989646000000.0,939150000000.0,36111406846,81.4776535,78.80097198,103.3845596,48700.26896
2022-01-01,10,16249004,2275567,1024,39802613,19248990,24300000000000.0,24300000000000.0,37881176852,61.87503881,0.082587926,16482295.74,13338073.49,8127835.987,17138920.53,42.96545016,18841743.69,18543011.95,17485358.12,18910243.34,18872737.68,18676601.74,17904471.56,553879.2454,18914480.29,18913677.06,18905094.15,18834296.04,18734267.05,17336501.03,18917143.79,14533130.96,14.54553415,18910243.34,1315462,1241203,1203883,1138718,987524,2605,987627,35255009208.0,37364409744.0,37362915260.0,0.006512784,37361475508.0,37361475508.0,37361475508.0,37360939667.0,37349238324.0,35252241458.0,32470835009.0,30023563518.0,37361475508.0,38003350556.0,37959074504.0,37770244150.0,37182596816.0,34827646781.0,29757389832.0,22692765428.0,38007048083.0,38006975990.0,38005992397.0,37994647749.0,37888492886.0,37632256971.0,36510699157.0,38006976093.0,38005992857.0,37994653049.0,37632456966.0,36512199104.0,33023487764.0,37878561994.0,36360330208.0,38007051140.0,37361476394.0,54980.71946,47912.96474,1037670000000.0,902264000000.0,33579487670,52325.41648,49826.0207,987400000000.0,938524000000.0,36009754535,81.4776535,78.80097198,103.3845596,47589.16582
2022-01-02,10,16262218,2276079,1024,39837832,19266850,24300000000000.0,24300000000000.0,37932740930,47.87193387,0.082604022,16482477.07,13325541.77,8113580.728,17139724.76,42.88785506,18842647.31,18543824.31,17485994.29,18911227.32,18873677.68,18677480.47,17905182.73,553879.2455,18915467.59,18914660.02,18906030.97,18834950.87,18735312.95,17337376.1,18918131.29,14532792.18,14.52755618,18911227.32,1317076,1242782,1205420,1140235,988974,2599,979661,35362185944.0,37477771946.0,37479124094.0,0.006507571,37478960331.0,37478960331.0,37478960331.0,37478424286.0,37466731382.0,35363308082.0,32578272639.0,30119477033.0,37478960331.0,38129758366.0,38085304100.0,37896023581.0,37308239224.0,34945013024.0,29890805186.0,22877612351.0,38133470861.0,38133398722.0,38132414255.0,38121043460.0,38014599071.0,37758489107.0,36637115928.0,38133389409.0,38132290325.0,38119542360.0,37748839102.0,36596315893.0,33057795960.0,38004826408.0,36488323023.0,38133473919.0,37478961217.0,55009.07126,47950.15411,1038240000000.0,903005000000.0,33490479357,52236.12264,49806.02127,985759000000.0,938186000000.0,35839553851,81.4776535,78.80097198,103.3845596,48579.28847
2022-01-03,10,16262347,2277570,1024,39811331,19258080,24300000000000.0,24300000000000.0,37979936128,39.59271066,0.082661799,16482672.02,13320673.58,8093175.872,17140634.9,42.77801776,18843525.9,18544306.9,17485970.69,18912119.18,18874602.77,18678142.04,17905255.04,554335.2455,18916341.8,18915518.24,18906764.73,18834783.7,18735613.17,17336128.78,18919006.29,14532725.54,14.53206248,18912119.18,1319938,1245569,1208166,1142947,991617,2591,991706,35328859776.0,37456922846.0,37456152061.0,0.006520205,37454931052.0,37454931052.0,37454931052.0,37454394194.0,37442707239.0,35326981978.0,32550691868.0,30089508632.0,37454931052.0,38139507246.0,38094872204.0,37905269768.0,37315276174.0,34947206457.0,29918492360.0,22849428124.0,38143230741.0,38143158571.0,38142173358.0,38130762606.0,38023820087.0,37766979183.0,36642152967.0,38143158660.0,38142173728.0,38130766905.0,37767139181.0,36643352934.0,33155186758.0,38013994852.0,36496403620.0,38143233800.0,37454931938.0,55055.4217,47995.4829,1039120000000.0,903902000000.0,33476442804,52140.10462,49781.95352,984012000000.0,937781000000.0,35818823248,80.92966461,78.65473938,102.9707642,48458.72139
2022-01-04,10,16269551,2277970,1022,39825697,19268462,24300000000000.0,24300000000000.0,38021139872,44.34862381,0.082679788,16482932.95,13316465.32,8081109.834,17141270.53,42.71216623,18844409.9,18545049.18,17486487.73,18913039.01,18875502.94,18678931.55,17905738.09,671308.3819,18917260.06,18916426.7,18907576.79,18835048.24,18736454.57,17337215.57,18919925.04,14532803.97,14.52252782,18913039.01,1321912,1247485,1210053,1144811,993451,2595,984111,35290077680.0,37422380681.0,37423418044.0,0.006513203,37423565812.0,37423565812.0,37423565812.0,37423028777.0,37411299910.0,35291196118.0,32514885203.0,30012921187.0,37423565812.0,38123792070.0,38079002735.0,37889895752.0,37300443430.0,34931224142.0,29903210467.0,22782372554.0,38127522150.0,38127449963.0,38126464095.0,38115016588.0,38007580153.0,37751637768.0,36625238979.0,38127440623.0,38126339415.0,38113505488.0,37741937763.0,36583838939.0,33051427334.0,37998273089.0,36484268793.0,38127525211.0,37423566698.0,55092.16455,48037.17051,1039840000000.0,904726000000.0,33404241715,52029.03603,49749.60712,981959000000.0,937210000000.0,35680228186,80.92005157,78.70347595,103.0285034,48989.49066
2022-01-05,10,16285913,2279115,1023,39839752,19278681,24300000000000.0,24300000000000.0,38063921763,27.98259821,0.082741209,16483605.49,13315791.7,8060706.644,17142143.41,42.60221555,18845302.87,18545559.95,17486366.39,18913980.67,18876416.75,18679581.38,17906001.87,671487.3819,18918194.69,18917318.59,18908056.01,18833095.98,18737065.32,17337142.75,18920862.54,14532014.24,14.53236977,18913980.67,1325008,1250532,1213072,1147803,996401,2601,996507,35451362546.0,37588603507.0,37587248029.0,0.006515514,37585492844.0,37585492844.0,37585492844.0,37584955762.0,37573227993.0,35448429588.0,32700228773.0,30381050171.0,37585492844.0,38307870968.0,38262769372.0,38072856814.0,37473260556.0,35086789607.0,30018693394.0,23039624516.0,38311621208.0,38311549000.0,38310562550.0,38299083757.0,38191198513.0,37933291531.0,36790429739.0,38311549106.0,38310563030.0,38299089257.0,37933491527.0,36792129670.0,33292065915.0,38181194515.0,36645990591.0,38311624270.0,37585493730.0,55118.17618,48087.45507,1040350000000.0,905738000000.0,33352908607,51908.42193,49711.68093,979866000000.0,936603000000.0,35572922340,80.64125061,78.55724335,102.7205429,48923.25328
2022-01-06,10,16278923,2277643,1027,39842296,19276560,24300000000000.0,24300000000000.0,38105451262,17.74319323,0.082681834,16483202.94,13313155.5,8044243.878,17142963.39,42.51315672,18846234.18,18546709.99,17488101.7,18914891.82,18877322.65,18680689.31,17907566.83,671487.3823,18919106.71,18918222.87,18908870.07,18833543.77,18738306.03,17339641.32,18921775.04,14532248.28,14.53008242,18914891.82,1326823,1252312,1214838,1149542,998082,2607,988646,35713836565.0,37852657703.0,37854948572.0,0.006488336,37856266151.0,37856266151.0,37856266151.0,37855728976.0,37843916946.0,35717241958.0,32960979777.0,30646976452.0,37856266151.0,38553823655.0,38508332907.0,38318249932.0,37713761653.0,35323295398.0,30258519163.0,23143741401.0,38557599839.0,38557527599.0,38556540481.0,38545030797.0,38436932253.0,38178798606.0,37034874365.0,38557518163.0,38556414951.0,38543503197.0,38168418573.0,36993574238.0,33438187279.0,38426995779.0,36889732542.0,38557602903.0,37856267037.0,55132.1741,48127.7826,1040680000000.0,906542000000.0,33367801915,51744.83234,49651.33731,976853000000.0,935520000000.0,35535755364,80.55471802,78.43048859,102.5858307,48234.24472
2022-01-07,10,16272974,2276952,1022,39827558,19265786,24300000000000.0,24300000000000.0,38145442437,5.857695498,0.082660983,16483817.31,13258821.0,8026494.173,17143874.51,42.41738951,18847118.84,18547577.66,17489238.8,18915774.16,18878214.4,18681571.85,17908660.93,672354.3823,18919979.93,18919063.23,18909413.09,18832322.77,18739130.34,17340844.43,18922650.04,14532252.2,14.5227988,18915774.16,1329485,1254949,1217424,1152073,1000560,2627,1000644,35889849176.0,38038157237.0,38037324057.0,0.006476095,38036325925.0,38036325925.0,38036325925.0,38035788473.0,38023926103.0,35888122129.0,33143544763.0,30810585136.0,38036325925.0,38702397767.0,38656662910.0,38466615518.0,37852431281.0,35410124781.0,30253821151.0,23314653445.0,38706192749.0,38706120471.0,38705132709.0,38693588233.0,38585222656.0,38325451877.0,37161668375.0,38706120555.0,38705133089.0,38693592233.0,38325621875.0,37162568353.0,33586473873.0,38574606992.0,36994561324.0,38706195815.0,38036326811.0,55154.23494,48164.92951,1041120000000.0,907287000000.0,33321589291,51575.95365,49587.30867,973738000000.0,934366000000.0,35444520011,80.33361053,78.41098785,102.2874985,45959.33245
2022-01-08,10,16287570,2276770,1023,39868312,19284920,24400000000000.0,24300000000000.0,38182358676,2.512319209,0.082662744,16483774.21,13257145.88,7996091.858,17144687.57,42.25471352,18847929.84,18548247.15,17489974.33,18916667.85,18879062.34,18682274.51,17909395.29,672630.3823,18920880.31,18919969.97,18910376.82,18833584.44,18740108.21,17342464.63,18923550.04,14532033.11,14.50002029,18916667.85,1330434,1255828,1218271,1152885,1001309,2612,991813,36106353749.0,38262471311.0,38268011909.0,0.006438826,38271914259.0,38271914259.0,38271914259.0,38271376672.0,38259487134.0,36115265416.0,33388845467.0,31042292906.0,38271914259.0,38935289760.0,38889231003.0,38699377823.0,38086683845.0,35639418493.0,30467655492.0,23492376372.0,38939105112.0,38939032808.0,38938044688.0,38926477125.0,38817828604.0,38559626952.0,37398289539.0,38939023312.0,38937918158.0,38924930324.0,38549116873.0,37354289102.0,33712257447.0,38807864335.0,37232000142.0,38939108180.0,38271915144.0,55153.63023,48214.00581,1041170000000.0,908234000000.0,33460646213,51376.96837,49507.10855,970054000000.0,932907000000.0,35884726325,80.33361053,78.41098785,102.2874985,46487.57295
2022-01-09,10,16312855,2277248,1022,39931612,19323738,24400000000000.0,24400000000000.0,38220388180,3.754745076,0.082686745,16484138.07,13254007.71,7952988.467,17145494.7,42.02498001,18848666.06,18548847.76,17490286.13,18917539.06,18879843.45,18682896.32,17909782.2,672630.3823,18921761.62,18920852.3,18911240.26,18834421.27,18741121.13,17344317.56,18924431.29,14532557.53,14.48668354,18917539.06,1331268,1256609,1219023,1153607,1001943,2617,1002031,35925056563.0,38084503100.0,38082156142.0,0.00646352,38082554502.0,38082554502.0,38082554502.0,38082016782.0,38070121564.0,35923219289.0,33195053910.0,30844420536.0,38082554502.0,38702889822.0,38656967207.0,38467435869.0,37860433459.0,35430823212.0,30261125782.0,23451439981.0,38706693224.0,38706620875.0,38705632374.0,38694041802.0,38585185860.0,38328026003.0,37175923492.0,38706620963.0,38705632764.0,38694046002.0,38328196002.0,37177023460.0,33615678826.0,38575843734.0,37017044325.0,38706696294.0,38082555388.0,55132.60359,48260.25043,1040820000000.0,909165000000.0,33290116225,51186.46726,49429.98968,966546000000.0,931513000000.0,35759873499,80.33361053,78.41098785,102.2874985,45449.13989
2022-01-10,10,16304455,2277429,1024,39917255,19310915,24400000000000.0,24400000000000.0,38257616741,9.099063209,0.082709266,16483615.92,13252321.26,7901168.18,17146445.73,41.74919465,18849658.19,18549587.53,17490753.41,18918432.35,18880786.15,18683741.07,17910359.98,672630.3823,18922649.0,18921737.93,18912130.93,18835334.9,18741813.45,17344675.53,18925318.79,14533032.11,14.48931469,18918432.35,1334497,1259796,1222224,1156788,1005139,2665,1005221,36184609806.0,38347521100.0,38346439080.0,0.006456256,38345805286.0,38345805286.0,38345805286.0,38345267123.0,38333365738.0,36182991604.0,33411326747.0,31029467412.0,38345805286.0,39028052099.0,38981513249.0,38791005811.0,38172069572.0,35715044589.0,30498672956.0,23474621305.0,39031900515.0,39031828175.0,39030838939.0,39019215787.0,38909892820.0,38650106759.0,37483221988.0,39031828257.0,39030839319.0,39019219587.0,38650266758.0,37484121966.0,33897732503.0,38899644288.0,37312301331.0,39031903586.0,38345806172.0,55069.40844,48301.04915,1039670000000.0,909965000000.0,33181208631,51001.8315,49354.6899,963083000000.0,930122000000.0,35583324689,80.26631165,78.34275818,102.1431427,46003.51822
2022-01-11,10,16329291,2277786,1026,39972515,19343411,24400000000000.0,24400000000000.0,38295210778,21.26103851,0.082728537,16484471.86,13248212.8,7881583.072,17147556.27,41.64353546,18850516.52,18550195.78,17491264.13,18919413.0,18881686.21,18684455.25,17910796.54,673063.3823,18923637.38,18922744.08,18913303.05,18837400.26,18742820.23,17346398.47,18926306.29,14533003.66,14.49199256,18919413.0,1336124,1261373,1223778,1158299,1006597,2655,1006679,36282633406.0,38449745860.0,38448779587.0,0.006434378,38448049540.0,38448049540.0,38448049540.0,38447474799.0,38435609278.0,36281033530.0,33517948618.0,31118489013.0,38448049540.0,39171767025.0,39124959067.0,38934534959.0,38315718265.0,35868825598.0,30671097481.0,23625160640.0,39175634454.0,39175562089.0,39174572203.0,39162918624.0,39053221043.0,38793450094.0,37631354216.0,39175562171.0,39174572583.0,39162922424.0,38793620093.0,37632254194.0,34059779138.0,39043445286.0,37470999020.0,39175637526.0,38448050426.0,55010.32941,48337.0212,1038590000000.0,910675000000.0,33161821544,50821.00036,49280.21397,959703000000.0,928751000000.0,35507715828,80.42974854,78.36226654,102.3644791,45653.00187
2022-01-12,10,16311846,2278442,1023,39947955,19320836,24400000000000.0,24400000000000.0,38337976928,30.39990378,0.082755826,16484859.25,13243970.75,7857939.086,17148365.61,41.5167032,18851472.67,18551046.93,17491703.88,18920287.7,18882631.62,18685429.03,17911571.86,673352.3823,18924507.29,18923637.5,18914461.85,18839901.4,18743522.44,17345862.33,18927175.04,14533084.45,14.49138723,18920287.7,1338007,1263167,1225531,1159997,1008203,2635,1008301,36596143242.0,38764480488.0,38762974291.0,0.006400275,38761776087.0,38761776087.0,38761776087.0,38761201220.0,38749290518.0,36593590952.0,33831461922.0,31425554478.0,38761776087.0,39534453866.0,39487123500.0,39296117139.0,38675033939.0,36227501467.0,31087505492.0,23805231220.0,39538358480.0,39538286065.0,39537295533.0,39525607471.0,39415581970.0,39155711536.0,37998460254.0,39538286163.0,39537295993.0,39525612770.0,39155881534.0,37999960203.0,34447737890.0,39406098630.0,37849060728.0,39538361555.0,38761776973.0,54955.27181,48391.19157,1037580000000.0,911730000000.0,33082713104,50661.7174,49215.50747,956731000000.0,927566000000.0,35381405793,80.40089417,78.38175964,102.2874985,43353.65422
