date,AdrBal1in1BCnt,AdrBal1in10KCnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,CapRealUSD,RevAllTimeUSD,SplyAct4yr,SplyAct3yr,SplyAct180d,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,VelCur1yr,total_balance,usdc_AdrBal1in10BCnt,usdc_AdrBal1in1BCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD10Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD10MCnt,usdc_CapAct1yrUSD,usdc_CapMrktFFUSD,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct5yr,usdc_SplyAct4yr,usdc_SplyAct3yr,usdc_SplyAct2yr,usdc_SplyAct1yr,usdc_SplyAct180d,usdc_SplyAct90d,usdc_SplyAct7d,usdc_SplyActEver,usdc_SplyActPct1yr,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in100M,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in100K,usdc_SplyAdrBal1in10K,usdc_SplyAdrBalNtv0.001,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv0.1,usdc_SplyAdrBalNtv1,usdc_SplyAdrBalNtv10,usdc_SplyAdrBalNtv100,usdc_SplyAdrBalNtv1K,usdc_SplyAdrBalNtv10K,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD10,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD10K,usdc_SplyAdrBalUSD100K,usdc_SplyAdrBalUSD10M,usdc_SplyAdrTop1Pct,usdc_SplyCur,usdc_SplyFF,SME_100_market-cap,SME_100_volume,EMA200_market-cap,EMA100_volume,EMA200_volume,EURUSD_Close,BND_Close,MBB_Close,QQQ_Close,UUP_Close,price_180d
2019-01-26,5113993,962,6618069,2562562,77709732813.0,11116345708,13381641.7,12746487.46,5460403.634,15723302.63,17459149.03,17258514.39,16446030.97,17498337.68,17477365.23,17344334.46,16760543.36,17499978.33,17494504.38,17441808.85,17162789.88,17313641.22,15810906.46,17503192.33,13987762.81,14.2507427,17498337.68,6135,5016,7289,6993,6604,5745,4109,1717,67,4111,1718,791,249,8,322836333.9,322836333.9,322720333.1,6.62e-05,322713059.9,322713059.9,322713059.9,322713059.9,322713059.9,322713059.9,322713059.9,321680726.2,189307550.3,322713059.9,96.369746,334869494.9,334866395.4,334848011.9,334806413.0,334436624.9,331704658.5,334869680.3,334869678.6,334869643.8,334868914.3,334859162.7,334834015.6,334741613.2,333718680.2,326979888.5,334868916.3,334859172.7,334741613.2,333718680.2,326979888.5,268395262.3,327477880.3,334869680.4,322713059.9,79943682348.0,3246858846,92878023916.0,3320807400,3471622680,1.131349683,71.034729,94.96095276,160.4373627,24.72308922,10505.06615
2019-01-27,5121048,962,6628258,2563226,77680637318.0,11122458962,13382728.24,12745717.39,5452007.802,15724744.38,17460811.78,17259890.17,16446667.22,17500048.75,17479069.92,17345711.09,16761783.1,17501687.62,17496188.2,17443204.55,17163032.86,17315113.27,15811136.97,17504904.83,13987704.03,14.23681728,17500048.75,6193,5052,7359,7062,6670,5803,4148,1712,67,4150,1713,792,254,8,329128658.4,329128658.4,329009906.2,6.5e-05,328998263.5,328998263.5,328998263.5,328998263.5,328998263.5,328998263.5,328998263.5,327963045.7,195426891.3,328998263.5,96.433772,341164793.7,341161555.0,341143302.8,341101045.0,340729188.6,337860910.0,341164985.7,341164984.0,341164948.9,341164211.2,341154319.0,341129424.3,341038045.7,340005235.0,333136591.4,341164213.2,341154329.0,341038045.7,340005235.0,333136591.4,268605094.3,333733569.7,341164985.8,328998263.5,79437722032.0,3246084514,92574510926.0,3305507566,3462434054,1.131349683,71.034729,94.96095276,160.4373627,24.72308922,10541.87611
2019-01-28,5118882,960,6628596,2563467,77572597612.0,11128770677,13386145.97,12749485.89,5453392.124,15728580.51,17462570.23,17261789.11,16448182.35,17501859.69,17480862.67,17347621.29,16763485.82,17503484.09,17497835.13,17443751.18,17159047.32,17317150.26,15814521.32,17506717.33,13987706.92,14.23111573,17501859.69,6358,5200,7532,7235,6841,5956,4265,1748,69,4267,1750,823,251,7,314668113.7,314668113.7,314524805.3,6.72e-05,314405272.2,314405272.2,314405272.2,314405272.2,314405272.2,314405272.2,314405272.2,313357306.3,194445608.6,314405272.2,94.245967,333600579.0,333597320.7,333578846.9,333535561.0,333158527.4,330340557.3,333600770.5,333600768.7,333600733.0,333599981.8,333589781.2,333564773.3,333469950.4,332355327.3,325665583.8,333599983.8,333589801.2,333470949.9,332355327.3,325765534.7,259003268.4,326263075.6,333600770.5,314405272.2,78935694116.0,3248387064,92272199458.0,3297136862,3456666422,1.14130497,71.06156158,94.98822784,158.4555664,24.7425251,10550.64135
2019-01-29,5121061,959,6632390,2563286,77509362804.0,11135044589,13388009.38,12751244.99,5455816.651,15730301.78,17464320.52,17263300.98,16450278.19,17503683.12,17482634.65,17349224.93,16765199.97,17505302.81,17499597.87,17445047.93,17158330.84,17318989.51,15816752.38,17508542.33,13988383.91,14.22421289,17503683.12,6512,5355,7683,7386,6986,6094,4373,1816,77,4273,1753,842,268,6,314030971.0,314030971.0,314098795.4,7.11e-05,314110428.8,314110428.8,314110428.8,314110428.8,314110428.8,314110428.8,314110428.8,313059197.9,160567055.4,314110428.8,97.076867,323568591.3,323565401.9,323546366.9,323502434.4,323128700.9,320260589.6,323568775.3,323568773.6,323568737.6,323567974.5,323557599.4,323531465.3,323433480.4,322253914.3,315165932.0,323567874.5,323556969.4,323425480.4,322223911.8,314765910.4,229427789.0,315065932.0,323568775.4,314110428.8,78404425660.0,3258973811,91951950254.0,3300080299,3456558104,1.143000841,71.20461273,95.17864227,156.9595032,24.75224495,10209.89328
2019-01-30,5130126,961,6643311,2567051,77427876959.0,11140963673,13390327.6,12753627.12,5479977.449,15732877.25,17465973.64,17264442.46,16450412.8,17505382.11,17484312.6,17350602.01,16765606.56,17507008.99,17501352.92,17447185.82,17161691.81,17320185.67,15816806.07,17510242.33,13988048.82,14.22347088,17505382.11,6633,5456,7814,7512,7110,6211,4465,1864,73,4364,1803,862,261,9,313974538.1,313974538.1,314034406.4,7.33e-05,314029964.5,314029964.5,314029964.5,314029964.5,314029964.5,314029964.5,314029964.5,312978541.0,204941924.8,314029964.5,97.061546,323536762.2,323533530.0,323513818.1,323468811.8,323058366.3,320203762.8,323536949.4,323536947.6,323536911.3,323536141.9,323525586.2,323499220.3,323400003.8,322145010.4,315287788.3,323536040.9,323524976.2,323391003.8,322125010.0,314887766.8,253931064.7,315786058.7,323536949.5,314029964.5,77870027613.0,3286350071,91631713886.0,3331080948,3470578551,1.143536687,71.27613831,95.41442871,160.95224,24.6259079,10294.61978
2019-01-31,5137936,961,6653705,2570033,77382408468.0,11147675256,13391691.32,12754866.74,5476816.794,15734354.72,17467834.75,17265960.65,16450906.42,17507318.59,17486214.89,17352289.64,16766627.78,17508941.83,17503246.03,17448638.32,17161485.58,17321775.51,15815891.93,17512179.83,13989217.5,14.22181226,17507318.59,6772,5601,7950,7639,7231,6323,4548,1897,79,4550,1897,897,278,10,294132817.5,287612489.1,294139848.9,7.84e-05,294118009.0,294118009.0,294118009.0,294118009.0,294118009.0,294118009.0,294118009.0,293058147.2,158505108.6,294118009.0,95.556857,307793547.3,307790479.8,307770262.1,307728088.3,307324393.2,304392298.9,307793723.6,307793721.8,307793685.1,307792900.7,307782165.1,307755566.2,307657990.9,306381130.4,299114702.8,307792902.7,307782165.1,307659990.9,306381130.4,299114702.8,246880279.7,299114702.8,307793723.7,287598008.8,77346521343.0,3309536616,91322496564.0,3363610325,3485536122,1.148765087,71.60695648,95.66834259,163.3614655,24.67449951,10246.89619
2019-02-01,5132330,959,6649261,2568307,77341042686.0,11154587312,13393455.7,12755846.81,5476366.172,15736380.89,17469773.78,17268218.53,16453325.11,17509292.29,17488170.83,17354484.46,16769324.27,17510921.47,17505275.71,17451024.56,17165837.07,17324254.04,15818907.06,17514154.83,13990248.1,14.21353193,17509292.29,6880,5697,8074,7762,7344,6428,4629,1944,76,4631,1947,915,278,9,298646670.7,298646670.7,298494813.6,8.03e-05,298350242.4,298350242.4,298350242.4,298350242.4,298350242.4,298350242.4,298350242.4,297290141.8,163199685.5,298350242.4,96.864385,308008013.8,308004920.8,307984128.7,307940023.6,307546061.5,304493860.4,308008192.2,308008190.4,308008153.4,308007360.1,307996435.8,307968404.5,307863688.6,306553184.4,299307785.4,308007362.1,307996465.8,307868687.2,306553184.4,299507638.3,240184470.7,299706658.4,308008192.3,298350242.4,76825253609.0,3324993028,91011837161.0,3382747197,3493938971,1.144950747,71.40795898,95.43190765,162.6717224,24.67449951,10307.62347
2019-02-02,5144472,959,6663627,2571450,77323926759.0,11160884482,13394070.74,12756743.96,5475378.916,15737549.29,17471506.17,17269137.9,16453351.62,17511094.16,17489933.17,17355629.91,16769877.01,17512724.98,17507114.59,17453015.19,17168033.74,17325215.29,15819156.81,17515954.83,13990770.2,14.1788002,17511094.16,6953,5755,8161,7848,7421,6493,4674,1969,79,4676,1971,932,287,9,298526641.6,298526641.6,298426033.2,8.06e-05,298298640.4,298298640.4,298298640.4,298298640.4,298298640.4,298298640.4,298298640.4,297239306.1,163250159.4,298298640.4,96.786588,308202273.7,308199154.5,308178315.2,308133334.0,307731162.6,304671383.9,308202453.9,308202452.0,308202414.5,308201613.4,308190610.7,308161848.9,308055202.4,306748827.4,299223019.5,308201615.4,308190630.7,308058201.9,306748827.4,299322970.4,237914072.2,299422872.4,308202454.0,298298640.4,76308413512.0,3336580115,90710017789.0,3390331036,3496643369,1.144950747,71.40795898,95.43190765,162.6717224,24.67449951,10642.30497
2019-02-03,5152135,958,6674198,2573259,77302162952.0,11166821734,13393687.83,12757689.02,5470775.095,15739669.82,17473177.45,17270398.32,16454099.62,17512818.95,17491645.35,17357026.9,16770886.02,17514441.57,17508754.76,17453930.91,17166031.99,17326577.66,15819979.24,17517679.83,13991924.01,14.16563883,17512818.95,7020,5811,8238,7925,7495,6555,4716,1987,76,4612,1924,908,284,8,298185849.0,298185849.0,298336370.6,8.24e-05,298283047.2,298283047.2,298283047.2,298283047.2,298283047.2,298283047.2,298283047.2,297069984.6,163180191.7,298283047.2,96.783152,308197103.5,308193961.4,308172596.5,308127715.9,307744973.7,304578960.0,308197285.7,308197283.8,308197245.9,308196434.7,308185331.9,308155859.9,308049149.9,306737441.8,298983890.9,308196330.7,308184701.9,308041149.9,306697436.3,298583869.3,227612982.3,299581234.7,308197285.8,298283047.2,75799025310.0,3343498993,90415103978.0,3388748675,3494790419,1.144950747,71.40795898,95.43190765,162.6717224,24.67449951,10778.22015
2019-02-04,5144715,957,6666013,2573410,77232112153.0,11173148134,13394185.42,12758142.4,5469394.354,15740501.6,17475041.13,17272784.5,16455662.61,17514652.29,17493498.6,17359321.6,16772848.52,17516277.46,17510582.34,17455798.71,17168550.87,17328963.69,15821113.78,17519517.33,13992874.36,14.16329819,17514652.29,7163,5945,8390,8073,7637,6692,4828,2053,77,4719,1993,959,294,10,288350560.6,288350560.6,288461843.5,8.46e-05,288510038.4,288510038.4,288510038.4,288510038.4,288510038.4,288510038.4,288510038.4,287281229.6,181785334.6,288510038.4,95.422965,302348459.7,302345293.6,302323811.3,302276901.1,301871742.4,298590118.7,302348641.2,302348639.3,302348601.3,302347780.5,302336520.1,302306239.9,302194169.8,300771907.4,292758334.0,302347671.5,302335920.1,302181168.6,300731902.0,292358312.4,231870912.8,293355677.8,302348641.3,288510038.4,75282256690.0,3340278006,90117681431.0,3368692626,3483657362,1.14552784,71.34523773,95.32279205,164.6923523,24.7425251,10854.81966
2019-02-05,5164395,957,6690425,2581943,77201492507.0,11179503184,13395531.08,12760251.82,5460476.512,15742401.17,17476750.94,17272933.28,16455336.57,17516485.54,17495270.88,17360310.62,16772793.81,17518116.16,17512430.28,17457677.37,17169680.6,17329727.86,15822325.56,17521354.83,13994392.72,14.11121751,17516485.54,7257,6034,8480,8161,7717,6763,4878,2081,77,4770,2019,962,299,8,288491455.0,288491455.0,288511560.1,8.74e-05,288524014.9,288524014.9,288524014.9,288524014.9,288524014.9,288524014.9,288524014.9,287293298.7,180080933.3,288524014.9,97.639589,295498831.6,295495747.6,295473955.2,295429859.8,295058443.9,291889392.2,295499007.3,295499005.3,295498967.0,295498136.8,295486819.0,295456458.2,295346779.0,293914369.9,285906149.3,295498028.8,295486199.0,295336779.0,293894369.4,285606139.2,205933153.1,286603491.8,295499007.4,288524014.9,74769516303.0,3360994194,89825206604.0,3390201973,3493321614,1.143628359,71.49758148,95.44100952,166.1495667,24.8105545,11010.08115
2019-02-06,5148775,958,6676501,2579614,77126451928.0,11186480123,13399509.0,12764900.24,5457383.552,15746369.7,17478814.22,17275744.78,16458825.93,17518538.02,17497356.24,17363150.5,16776170.24,17520157.54,17514395.11,17458914.42,17169535.38,17332596.7,15825844.23,17523404.83,13985573.44,14.06584368,17518538.02,7407,6153,8627,8303,7858,6889,4972,2127,75,4974,2128,1002,302,9,288275232.7,288275232.7,288169010.8,8.95e-05,288135386.7,288135386.7,288135386.7,288135386.7,288135386.7,288135386.7,288135386.7,286904266.5,178885104.4,288135386.7,98.565804,292327764.9,292324695.5,292302525.4,292259074.6,291883833.4,288567989.6,292327942.0,292327940.0,292327901.3,292327057.7,292315504.7,292284624.0,292167308.4,290723507.4,282854693.4,292327059.7,292315514.7,292168308.3,290733506.1,282854693.4,216046245.8,283945063.6,292327942.1,288135386.7,74253547988.0,3376877511,89536649011.0,3395421298,3494918193,1.140992522,71.47071838,95.4773941,165.654129,24.90773392,11093.92612
2019-02-07,5143663,957,6668749,2580141,77071331152.0,11193841925,13399551.42,12765886.12,5453679.167,15747780.29,17481036.74,17278283.07,16460719.45,17520709.45,17499545.02,17365682.16,16778459.0,17522329.85,17516550.03,17461041.39,17171762.73,17335161.39,15826089.42,17525579.83,13986657.58,14.04704847,17520709.45,7488,6226,8722,8394,7936,6949,5013,2138,72,5015,2139,1005,303,9,273155677.8,273155677.8,273084073.6,9.1e-05,273075215.4,273075215.4,273075215.4,273075215.4,273075215.4,273075215.4,273075215.4,271844044.8,160298649.2,273075215.4,95.092428,287168027.8,287164972.5,287142803.8,287098291.5,286708913.7,283374918.5,287168201.1,287168199.1,287168159.7,287167308.3,287155640.7,287124245.7,287013154.7,285552157.9,277501340.8,287167310.3,287155650.7,287014154.7,285552157.9,277501340.8,218443407.8,278969146.0,287168201.2,273075215.4,73758699368.0,3382671678,89239589200.0,3411575576,3502045498,1.136596084,71.52448273,95.57743073,163.4294586,24.96604538,11592.757
2019-02-08,5146161,956,6674714,2582042,77066772570.0,11201278366,13400755.4,12766307.15,5454405.082,15749362.54,17482961.4,17280207.05,16462203.55,17522744.44,17501513.31,17367715.67,16780076.02,17524408.18,17518981.25,17466272.62,17188309.35,17337101.83,15826723.31,17527617.33,13987739.01,14.03256886,17522744.44,7629,6353,8876,8548,8086,7081,5117,2203,70,5119,2204,1000,293,9,258213532.9,258213532.9,258132489.7,9.3e-05,258118247.5,258118247.5,258118247.5,258118247.5,258118247.5,258118247.5,258118247.5,256635723.0,142614655.4,258118247.5,89.802239,287429460.6,287426346.9,287403622.5,287357696.2,286969056.6,283672784.7,287429635.7,287429633.7,287429593.5,287428728.1,287416911.1,287382692.9,287267279.7,285786115.3,277969831.0,287428730.1,287416921.1,287270279.7,285786115.3,277969831.0,233435000.7,279707483.8,287429635.8,258118247.5,73254613345.0,3396022330,88943497743.0,3409312195,3500007979,1.133876801,71.63206482,95.64109039,163.7500458,24.9951992,11335.88781
2019-02-09,5149610,957,6681600,2582125,77067636793.0,11208131707,13402876.93,12767082.73,5455457.512,15751185.68,17484743.84,17281800.19,16463978.95,17524620.24,17503340.72,17369365.28,16781789.35,17526284.41,17520863.08,17468090.06,17190351.92,17338884.36,15828403.04,17529492.33,13989820.83,14.0110318,17524620.24,7697,6409,8971,8638,8163,7140,5169,2225,72,5059,2156,987,292,8,258446360.3,258446360.3,258508222.9,9.41e-05,258545051.9,258545051.9,258545051.9,258545051.9,258545051.9,258545051.9,258545051.9,257059658.5,142400149.8,258545051.9,89.811576,287874798.4,287871638.0,287848633.7,287803504.3,287413708.8,284140569.2,287874975.1,287874973.0,287874932.1,287874062.9,287862152.1,287828214.5,287706033.6,286283572.0,278273466.6,287873952.9,287861462.1,287697033.3,286213566.3,277873445.0,223116677.9,279925868.8,287874975.2,258545051.9,72792008159.0,3438526982,88697557281.0,3466417612,3527800295,1.133876801,71.63206482,95.64109039,163.7500458,24.9951992,11588.05084
2019-02-10,5157025,958,6692637,2583275,77067724659.0,11214557699,13403780.29,12768203.79,5447596.824,15753171.81,17486393.75,17283113.67,16464965.52,17526367.17,17505040.42,17370764.65,16782889.05,17528037.22,17522633.32,17469927.32,17192790.06,17340546.07,15830934.67,17531242.33,13990857.3,13.96197409,17526367.17,7786,6484,9078,8745,8263,7218,5226,2244,71,5115,2175,1002,301,8,258125294.1,258125294.1,258235623.1,9.49e-05,258289270.6,258289270.6,258289270.6,258289270.6,258289270.6,258289270.6,258289270.6,256734892.0,138832587.6,258289270.6,89.72419,287870094.2,287866891.7,287843713.6,287796933.5,287406270.0,284013170.9,287870272.1,287870270.0,287870228.3,287869349.0,287857309.1,287823107.6,287701404.8,286249610.0,278054264.1,287869238.0,287856619.1,287690403.0,286199604.6,277654242.5,222501916.0,279877279.8,287870272.2,258289270.6,72325898451.0,3458135536,88454656504.0,3494479795,3541290420,1.133876801,71.63206482,95.64109039,163.7500458,24.9951992,11594.92657
2019-02-11,5152441,953,6682577,2581441,77039524207.0,11221147585,13403486.82,12768983.25,5446630.298,15754286.01,17488500.21,17285336.67,16467660.47,17528185.56,17507085.35,17372975.03,16785630.71,17529842.52,17524443.03,17471454.02,17192653.02,17341953.53,15829838.02,17533054.83,13992683.87,13.93396815,17528185.56,7967,6656,9199,8866,8382,7320,5294,2268,73,5183,2198,1017,305,7,257923489.4,257923489.4,257977570.3,0.000106227,258008758.2,258008758.2,258008758.2,258008758.2,258008758.2,258008758.2,258008758.2,256454542.2,137835263.1,258008758.2,99.813679,258490221.4,258487350.6,258463784.2,258417478.3,258064803.4,254819237.1,258490379.4,258490377.3,258490334.9,258489441.2,258477222.0,258442812.7,258317039.2,256856569.0,248621529.9,258489330.2,258476522.0,258310039.2,256806563.5,248221508.4,192204812.4,250363201.1,258490379.5,258008758.2,71855006816.0,3482191204,88215703071.0,3525896455,3556611124,1.132425904,71.60514832,95.5956192,163.5946045,25.09238052,11405.71622
2019-02-12,5161084,951,6683087,2583335,76997326555.0,11227013787,13404418.21,12769942.56,5438392.351,15755788.42,17490534.22,17286550.07,16467701.39,17529794.53,17509021.83,17374226.0,16786326.52,17531442.72,17526138.89,17473494.76,17193891.4,17341703.23,15822839.09,17534654.83,13994000.6,13.89583732,17529794.53,8075,6743,9330,8994,8501,7417,5364,2296,70,5251,2222,1032,306,8,258135964.5,258135964.5,258177478.0,0.000106818,258268826.7,258268826.7,258268826.7,258268826.7,258268826.7,258268826.7,258268826.7,256724475.9,172686865.5,258268826.7,99.891352,258549576.0,258546665.4,258522966.0,258476096.8,258117981.8,254825699.5,258549736.7,258549734.5,258549691.3,258548785.1,258536388.8,258500806.7,258368227.5,256893481.8,248470687.4,258548672.1,258535648.7,258358226.3,256843476.4,248070665.9,198086384.1,250620295.6,258549736.8,258268826.7,71382819941.0,3510826960,87971470329.0,3563918753,3575411237,1.127904296,71.59617615,95.55921936,166.0135345,25.00491714,11151.2758
2019-02-13,5145928,952,6662045,2577238,76832211012.0,11233977778,13405662.22,12771100.59,5456327.961,15757529.3,17492570.83,17289462.4,16470966.54,17531704.54,17510979.62,17376620.34,16789724.05,17533351.96,17528036.2,17475445.32,17196449.52,17344632.76,15825746.27,17536567.33,13995349.3,13.87330104,17531704.54,8164,6819,9434,9091,8592,7491,5409,2295,69,5412,2296,1056,303,10,244102284.7,244102284.7,244007016.5,0.000107831,244021075.0,244021075.0,244021075.0,244021075.0,244021075.0,244021075.0,244021075.0,242441693.8,160600017.4,244021075.0,94.893682,257151916.0,257148967.1,257125164.3,257076182.1,256716313.5,253570787.3,257152076.7,257152074.5,257152030.6,257151111.4,257138537.1,257102537.5,256963648.8,255510468.6,247287300.4,257151114.4,257138547.1,256965648.8,255510468.6,247287300.4,205376147.9,249580634.3,257152076.8,244021075.0,70917528355.0,3534171044,87730090937.0,3602904644,3594886809,1.133465528,71.48865509,95.44100952,166.1301117,25.14097214,11338.79954
2019-02-14,5147362,953,6666653,2577642,76815885614.0,11240348763,13403818.34,12772509.67,5431855.961,15759355.03,17494241.73,17291067.72,16472138.19,17533462.79,17512692.62,17378264.25,16791413.99,17535109.64,17529754.45,17476849.78,17197093.8,17346633.5,15827401.79,17538329.83,13995998.75,13.84381118,17533462.79,8290,6944,9548,9206,8699,7585,5479,2339,70,5482,2340,1044,302,9,243972134.2,243972134.2,243806682.6,0.000113002,243796118.1,243796118.1,243796118.1,243796118.1,243796118.1,243796118.1,243796118.1,242215751.2,174683538.8,243796118.1,98.470876,247581801.1,247578947.4,247554824.1,247505816.7,247164828.8,244177613.3,247581954.2,247581951.9,247581907.4,247580976.6,247568320.4,247530251.8,247400624.4,245929702.8,237763816.3,247580979.6,247568330.4,247403623.8,245929702.8,237863767.2,192302621.7,240085276.4,247581954.2,243796118.1,70436377075.0,3558391446,87486685773.0,3643156280,3615192535,1.12649405,71.61411285,95.5410614,166.334137,25.11181831,11207.42065
