date,AdrBal1in1MCnt,AdrBal1in100KCnt,AdrBalUSD1Cnt,AdrBalUSD10Cnt,AdrBalUSD100Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AdrBalUSD10MCnt,CapMrktFFUSD,CapRealUSD,RevAllTimeUSD,SplyActEver,SplyAdrBal1in1B,SplyAdrBal1in100M,SplyAdrBal1in10M,SplyAdrBal1in100K,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD1K,SplyAdrBalUSD10K,SplyAdrBalUSD100K,SplyAdrBalUSD1M,SplyAdrBalUSD10M,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyMiner0HopAllUSD,total_balance,fish_pct,usdc_AdrBal1in10BCnt,usdc_AdrBal1in100MCnt,usdc_AdrBalCnt,usdc_AdrBalNtv0.001Cnt,usdc_AdrBalNtv0.01Cnt,usdc_AdrBalNtv0.1Cnt,usdc_AdrBalNtv10Cnt,usdc_AdrBalNtv100Cnt,usdc_AdrBalNtv10KCnt,usdc_AdrBalNtv100KCnt,usdc_AdrBalNtv1MCnt,usdc_AdrBalUSD1Cnt,usdc_AdrBalUSD100Cnt,usdc_AdrBalUSD10KCnt,usdc_AdrBalUSD100KCnt,usdc_AdrBalUSD1MCnt,usdc_AdrBalUSD10MCnt,usdc_CapRealUSD,usdc_SER,usdc_SplyAct10yr,usdc_SplyAct90d,usdc_SplyAct7d,usdc_SplyAdrBal1in1B,usdc_SplyAdrBal1in10M,usdc_SplyAdrBal1in1M,usdc_SplyAdrBal1in10K,usdc_SplyAdrBal1in1K,usdc_SplyAdrBalNtv0.01,usdc_SplyAdrBalNtv100K,usdc_SplyAdrBalUSD1,usdc_SplyAdrBalUSD1K,usdc_SplyAdrBalUSD1M,usdc_SplyAdrTop100,usdc_SplyFF,SME_5_close-price,SME_10_close-price,SME_14_close-price,SME_20_close-price,SME_30_close-price,SME_100_close-price,SME_10_market-cap,SME_14_market-cap,SME_20_market-cap,SME_30_market-cap,SME_100_market-cap,SME_200_market-cap,EMA5_close-price,EMA10_close-price,EMA14_close-price,EMA20_close-price,EMA30_close-price,EMA50_close-price,EMA100_close-price,EMA200_close-price,EMA5_market-cap,EMA10_market-cap,EMA14_market-cap,EMA20_market-cap,EMA30_market-cap,EMA50_market-cap,EMA100_market-cap,EMA200_market-cap,bol_upper_band,price_7d
2019-06-14,106047,9181,18434432,12591068,6394280,2424317,12523,1324,121000000000.0,84456493558.0,12545366362,15987694.61,17709343.28,17488324.37,16630845.93,10167035.54,17754383.01,17730402.87,17582462.32,16967478.46,15435441.32,17753792.2,17721618.63,17554447.04,16805792.82,15221956.21,10642140.96,6749277.128,17568249.12,16098600.81,17759504.82,15566495622.0,17754383.01,24.81186419,28094,13044,35418,32027,30385,25939,7214,3508,756,190,34,18566,3516,765,192,35,6,343611644.7,0.00027743,343664635.4,334637584.5,235094799.3,349547061.4,349454566.8,349190733.5,337091524.1,303967457.4,349547913.9,325686538.8,349544415.2,348814057.7,284221955.3,312432651.0,343664635.4,7988.283982,7923.727637,8091.75162,8222.890559,8092.625887,5887.86314,140585000000.0,143555000000.0,145831000000.0,143455000000.0,104103000000.0,84369907906.0,8069.153159,8051.067598,8048.686903,7995.42347,7804.96505,7318.906901,6391.421017,5785.083976,143160000000.0,142835000000.0,142777000000.0,141803000000.0,138377000000.0,129673000000.0,113029000000.0,101736000000.0,8977.898867,11104.23572
2019-06-15,106071,9182,18442522,12601101,6439625,2430756,12667,1338,123000000000.0,84570326282.0,12562203076,15989483.64,17711235.71,17489934.42,16636289.7,10170589.21,17756210.18,17732325.31,17583658.77,16972030.21,15443743.79,17755663.47,17723964.42,17557593.32,16816748.69,15241131.94,10662601.92,6767133.688,17570408.75,16105634.56,17761329.82,15840278019.0,17756210.18,24.80999225,28481,13285,35863,32442,30783,26304,7439,3617,781,193,34,18856,3627,790,195,35,6,344107369.6,0.000282028,344152824.4,335167801.6,234746953.7,349972408.8,349878344.8,349605711.6,337157778.0,303396913.8,349973270.3,325652205.2,349969735.8,349197389.8,281571272.5,311654464.4,344152824.4,8188.979135,8022.51455,8098.598694,8254.584457,8108.601962,5935.973086,142425000000.0,143727000000.0,146439000000.0,143783000000.0,104969000000.0,84808172129.0,8269.937236,8163.874469,8131.729368,8059.812224,7860.870878,7371.949979,6436.571202,5813.804587,146923000000.0,144946000000.0,144333000000.0,143008000000.0,139414000000.0,130645000000.0,113849000000.0,102260000000.0,9029.795276,11499.59912
2019-06-16,106056,9186,18498746,12664450,6487584,2453308,12832,1350,126000000000.0,84815590522.0,12577523430,15990750.83,17712730.59,17490892.77,16636489.12,10169153.1,17757837.67,17733899.78,17584959.11,16972523.07,15443622.46,17757331.52,17725924.91,17560963.06,16824212.6,15252243.01,10678954.98,6780510.537,17571529.17,16105449.78,17762954.82,16145735955.0,17757837.67,24.82143903,28896,13557,36384,32916,31220,26693,7658,3743,789,186,36,18821,3628,764,179,34,7,343550577.6,0.000286097,343676002.5,322714380.2,235126113.2,349472801.3,349377561.3,349093449.6,336353163.9,304138092.1,349473668.8,324479932.9,349469757.7,348607039.3,280815088.6,312005633.2,343676002.5,8352.155039,8123.130615,8117.480678,8263.960904,8140.025172,5985.442809,144223000000.0,144071000000.0,146628000000.0,144351000000.0,105854000000.0,85256972975.0,8452.827993,8282.917203,8223.313386,8132.078632,7922.660467,7428.681725,6483.740278,5843.703143,150139000000.0,147060000000.0,145965000000.0,144299000000.0,140521000000.0,131661000000.0,114695000000.0,102801000000.0,9062.530373,11973.09206
2019-06-17,106111,9192,18677877,12799315,6587956,2510812,13194,1446,130000000000.0,85042681107.0,12594167657,15992510.84,17714252.48,17491303.88,16634226.63,10163854.49,17759492.48,17735416.25,17585822.51,16971132.74,15440170.18,17759073.58,17728313.74,17567167.02,16839045.66,15280734.81,10712949.2,6877674.379,17572319.34,16105366.75,17764617.32,16717594869.0,17759492.48,24.8174101,29201,13704,36781,33266,31532,26955,7744,3770,800,198,38,18981,3653,777,191,36,7,342050800.5,0.000290103,342153520.0,319161440.0,233714395.7,347829632.3,347733611.5,347446399.8,334734592.2,300934462.3,347830508.7,323074090.1,347826550.4,346931544.8,280333727.4,308735059.4,342153520.0,8568.314462,8238.895484,8134.271187,8272.097837,8194.538543,6036.611742,146341000000.0,144427000000.0,146810000000.0,145347000000.0,106775000000.0,85685018207.0,8628.142858,8409.436364,8324.04128,8212.716152,7990.796733,7489.469602,6533.146858,5874.897864,153423000000.0,149411000000.0,147835000000.0,145794000000.0,141777000000.0,132772000000.0,115592000000.0,103370000000.0,9097.227445,12012.92653
2019-06-18,106089,9178,18571784,12718271,6512692,2466690,12848,1360,126000000000.0,85156154658.0,12613645003,15994275.05,17716395.64,17492626.92,16635458.44,10163456.61,17761529.47,17737485.77,17587495.78,16972136.69,15440620.01,17761026.17,17729518.25,17563577.04,16824474.93,15250438.2,10676611.14,6789041.484,17573655.47,16106310.54,17766654.82,16193755958.0,17761529.47,24.82192121,29611,13912,37279,33724,31970,27333,7901,3863,812,193,37,19251,3745,788,187,35,7,341735513.8,0.000293389,341838638.5,318862730.7,208774214.4,347426246.0,347329297.1,347032681.3,334007576.9,299883451.0,347427133.6,322036698.5,347423123.6,346504837.0,278483746.6,308315147.9,341838638.5,8801.876301,8366.571498,8215.645153,8301.392346,8261.612314,6090.324416,148608000000.0,145881000000.0,147349000000.0,146554000000.0,107737000000.0,86140409628.0,8856.38467,8573.696715,8455.884882,8317.492546,8076.091672,7560.975433,6588.190847,5909.106525,157442000000.0,152333000000.0,150188000000.0,147669000000.0,143307000000.0,134055000000.0,116580000000.0,103988000000.0,9229.674103,12121.02159
2019-06-19,105893,9169,18670361,12779112,6569831,2507668,13112,1445,129000000000.0,85417638470.0,12635156133,15997221.96,17718667.17,17494908.48,16636897.67,10182268.19,17763738.42,17739675.93,17589744.48,16974223.89,15440662.93,17763305.79,17732416.98,17570263.65,16839879.06,15277857.04,10725133.6,6903865.185,17575976.42,16108046.11,17768867.32,16612336641.0,17763738.42,24.80833998,29988,14156,37735,34140,32361,27673,8091,3980,835,201,38,19539,3858,810,192,36,7,346072075.5,0.000297712,346208476.3,322962596.9,213220827.0,346648659.7,346550626.4,346245516.1,332891251.4,298461827.8,346649552.1,320954948.9,346645522.2,345679770.3,276700702.4,306345961.3,346208476.3,8975.155505,8481.719744,8316.386974,8323.559563,8292.455349,6142.029035,150677000000.0,147713000000.0,147774000000.0,147123000000.0,108664000000.0,86600279381.0,8935.597029,8668.301266,8540.969797,8391.447708,8141.76458,7621.094897,6637.811261,5940.797224,158858000000.0,154034000000.0,151721000000.0,149004000000.0,144493000000.0,135139000000.0,117473000000.0,104562000000.0,9306.524139,12531.65098
2019-06-20,105821,9180,18781442,12877189,6649597,2551259,13399,1478,133000000000.0,85645159347.0,12653428516,15999582.36,17720412.1,17495627.21,16634786.5,10180607.22,17765534.19,17741371.07,17590920.24,16973072.48,15436209.84,17765161.42,17734786.41,17575114.71,16850812.73,15292430.14,10752474.99,6935354.268,17576834.88,16106617.87,17770667.32,17075111302.0,17765534.19,24.79172967,30307,14315,38135,34515,32710,27975,8223,4008,832,198,39,19752,3879,804,187,38,7,346704355.7,0.000301369,346879376.9,322919763.9,215005198.7,347449686.8,347350180.1,347036064.9,333880019.0,298738338.4,347450595.4,321343697.8,347446531.4,346466737.0,280032646.9,307215753.7,346879376.9,9098.040162,8643.509648,8421.635532,8372.311444,8336.091248,6196.28473,153557000000.0,149589000000.0,148640000000.0,147915000000.0,109633000000.0,87059180105.0,9052.374244,8780.597158,8640.297647,8476.636371,8215.581619,7686.382496,6690.249229,5974.082114,160857000000.0,156001000000.0,153472000000.0,150514000000.0,145806000000.0,136304000000.0,118411000000.0,105162000000.0,9445.231792,13109.08506
2019-06-21,105810,9162,19335991,13309476,7473490,2764485,16808,2053,141000000000.0,85982591040.0,12671483879,16001053.5,17722069.78,17495962.94,16631382.77,10172136.67,17767190.92,17743030.49,17591869.25,16971006.28,15428799.15,17767212.75,17744465.03,17596293.09,16997538.33,15460915.28,11088621.23,7508625.905,17577157.28,16102374.06,17772329.82,18034377361.0,17767190.92,24.78734686,29883,13719,37778,34125,32285,27480,7507,3338,775,198,34,19506,3362,780,200,35,7,343330917.6,0.000301818,343306400.6,319875408.7,153136204.2,343973736.5,343874427.9,343595142.1,332249465.4,297526936.2,343974643.7,320863336.2,343970885.4,343244338.7,280742101.4,307119124.8,343306400.6,9243.981174,8798.068106,8545.006294,8420.944855,8389.089549,6253.003067,156361000000.0,151814000000.0,149536000000.0,148880000000.0,110650000000.0,87550062727.0,9217.687684,8920.182141,8761.36657,8578.700961,8301.564389,7759.39944,6746.844583,6009.646616,163892000000.0,158540000000.0,155671000000.0,152366000000.0,147365000000.0,137624000000.0,119432000000.0,105807000000.0,9614.11268,11851.84791
2019-06-22,106027,9164,19498731,13470422,7680646,2833599,17723,2159,149000000000.0,86450481994.0,12691590971,16003291.0,17723786.24,17497293.31,16637899.6,10176417.49,17768941.26,17744751.11,17593219.19,16975389.1,15439875.75,17769108.66,17748204.88,17605099.71,17027707.91,15513243.29,11181479.76,7612617.727,17579846.8,16115155.83,17774092.32,19105626496.0,17768941.26,24.8154466,30081,13712,38080,34379,32513,27633,7452,3218,743,195,35,19190,3093,724,185,34,7,342351831.8,0.000304476,342598962.3,319639970.6,148269115.9,343458003.6,343357626.4,343077126.9,332142418.2,300067604.5,343458926.3,321620651.6,343454764.4,342708777.6,279689203.3,308271458.0,342598962.3,9471.898548,9020.106505,8693.73853,8499.149741,8470.841636,6315.528484,160308000000.0,154448000000.0,150933000000.0,150339000000.0,111767000000.0,88111052042.0,9517.91161,9138.032563,8942.298955,8725.335104,8418.776975,7851.907676,6813.607253,6050.529331,169157000000.0,162385000000.0,158873000000.0,154968000000.0,149450000000.0,139273000000.0,120625000000.0,106542000000.0,9913.620652,12567.97053
2019-06-23,105992,9170,19473943,13454787,7692952,2845226,17848,2174,151000000000.0,86681960830.0,12716882638,16005053.62,17726231.83,17499707.52,16640731.93,10179266.39,17771214.67,17747120.22,17595680.72,16978272.47,15442277.83,17771401.13,17750796.68,17608770.29,17034227.88,15522453.11,11195767.16,7630194.347,17582008.76,16115899.87,17776354.82,19305784069.0,17771214.67,24.79998741,30382,13864,38468,34739,32844,27924,7578,3277,759,194,35,19413,3155,740,187,35,7,343966662.4,0.000306424,344079010.0,321119278.5,146369802.1,344932531.9,344831149.5,344543890.6,333164317.3,300940571.5,344933469.3,322583743.8,344929278.9,344160860.9,282698156.5,309491752.4,344079010.0,9750.309319,9276.09281,8891.051592,8597.210575,8565.611948,6383.810718,164894000000.0,157968000000.0,152696000000.0,152031000000.0,112988000000.0,88719451280.0,9913.58179,9422.921579,9177.315381,8913.867204,8566.270212,7963.790596,6890.662994,6096.841697,176195000000.0,167455000000.0,163060000000.0,158330000000.0,152084000000.0,141273000000.0,122005000000.0,107375000000.0,10321.1451,12502.00429
2019-06-24,105903,9158,19453141,13421740,7685592,2835887,18062,2203,153000000000.0,87064192172.0,12742359886,16008071.06,17728614.55,17505469.79,16650978.32,10192709.69,17773420.75,17749427.96,17599264.66,16987544.13,15452670.38,17773646.61,17753516.22,17614095.48,17050015.84,15545534.08,11228971.12,7672591.517,17587953.79,16124398.24,17778567.32,19673353769.0,17773420.75,24.79396759,30027,13337,38214,34440,32524,27555,7063,2979,783,201,37,18953,2892,764,194,37,8,345986998.8,0.000303987,346116868.5,323211357.2,148678198.5,346598122.1,346497251.5,346277694.8,334600177.0,301468628.3,346599078.2,323979321.2,346594852.8,345905711.2,284325552.9,309573419.9,346116868.5,10100.72999,9537.942747,9118.058411,8730.835192,8661.241289,6453.017363,169596000000.0,162036000000.0,155091000000.0,153753000000.0,114228000000.0,89357702410.0,10224.42956,9681.685855,9399.823344,9097.891765,8713.357624,8076.823322,6968.988976,6144.098248,181799000000.0,172101000000.0,167052000000.0,161633000000.0,154724000000.0,143302000000.0,123411000000.0,108227000000.0,10711.68303,11683.71221
2019-06-25,106001,9162,19643264,13670644,7873004,2920592,18927,2324,164000000000.0,87610395083.0,12765189604,16009753.45,17730332.36,17506398.01,16649739.19,10191648.19,17775247.65,17751202.51,17600352.51,16986895.22,15454573.5,17775657.58,17756738.78,17622180.78,17074018.77,15600019.29,11304351.45,7776772.571,17589011.01,16127122.66,17780392.32,20965523873.0,17775247.65,24.8039338,30408,13542,38680,34871,32920,27899,7209,3013,774,199,33,19549,3013,777,201,34,8,344922675.8,0.000310046,344985306.9,321892899.3,130644156.5,345377060.1,345274467.2,345044271.4,333621185.8,299730003.3,345378028.3,322697320.1,345374116.9,344713874.3,281409437.1,308414005.1,344985306.9,10452.65434,9775.34725,9335.402728,8898.9309,8761.505388,6523.395773,173774000000.0,165914000000.0,158099000000.0,155550000000.0,115485000000.0,90037037816.0,10498.13651,9929.661231,9619.25362,9283.383066,8863.821675,8193.243992,7049.712965,6192.868917,186608000000.0,176487000000.0,170942000000.0,164927000000.0,157401000000.0,145377000000.0,124852000000.0,109102000000.0,11067.31662,11607.11672
2019-06-26,105819,9148,20059693,13974656,8130113,3049386,20183,2517,179000000000.0,88944366058.0,12794128361,16011442.46,17732261.91,17506403.59,16646353.34,10195046.28,17777302.53,17753200.78,17601045.54,16984244.39,15451285.87,17777907.84,17760481.9,17632359.91,17104222.43,15669190.71,11409899.56,7942650.621,17589319.39,16127576.84,17782454.82,23003213446.0,17777302.53,24.78003478,31092,13760,39587,35694,33699,28573,7508,3184,793,205,33,19705,3097,776,198,33,8,353838206.9,0.000311354,353933898.3,330649659.4,139973340.3,354418242.8,354312549.1,354067030.8,342309212.6,307082641.8,354419264.8,331222411.4,354414927.4,353675755.2,285475909.8,315885411.8,353933898.3,10904.67541,10074.32829,9614.720187,9098.729452,8867.416699,6601.670071,179107000000.0,170892000000.0,161665000000.0,157455000000.0,116884000000.0,90789828249.0,10934.89764,10271.25372,9911.142458,9523.862764,9053.795754,8335.015597,7143.944786,6248.745046,194374000000.0,182563000000.0,176137000000.0,169211000000.0,160789000000.0,147908000000.0,126537000000.0,110105000000.0,11561.94527,11609.10067
2019-06-27,105671,9166,19679829,13609173,7800878,2873410,18136,2228,155000000000.0,89190752394.0,12816071025,16014194.67,17733881.06,17506587.51,16644332.21,10201274.69,17779059.93,17754868.51,17601794.72,16982375.25,15446099.04,17779306.81,17759135.84,17617605.24,17048764.31,15546503.21,11242996.12,7696957.024,17590229.22,16130401.8,17784229.82,19854754807.0,17779059.93,24.71695476,31469,13827,40114,36171,34132,28921,7637,3137,794,197,34,20278,3137,796,198,35,8,360227868.6,0.000312602,360296756.0,337120265.7,144293645.6,360716790.7,360608712.5,360359530.7,348391479.6,314394797.4,360717849.9,337024090.9,360713806.9,360020897.2,295279975.5,323330755.8,360296756.0,11480.22838,10476.06347,9961.224847,9357.479474,9006.753046,6691.764245,186219000000.0,177084000000.0,166280000000.0,159946000000.0,118493000000.0,91647720160.0,11621.97321,10766.68474,10322.47338,9854.554343,9308.139534,8517.804175,7259.829529,6315.883148,206618000000.0,191389000000.0,183466000000.0,175106000000.0,165325000000.0,151171000000.0,128607000000.0,111309000000.0,12296.81997,12318.35543
2019-06-28,105646,9162,19908162,13905504,8078584,3007931,19460,2429,172000000000.0,90022436058.0,12843454500,16016709.95,17735969.89,17507928.12,16645479.17,10205003.82,17781102.2,17756965.06,17603379.49,16983478.34,15449782.99,17781612.04,17763510.47,17630496.85,17088216.48,15629865.31,11359903.21,7869414.576,17591517.99,16132823.32,17786267.32,22080285826.0,17781102.2,24.72429026,31717,13848,40512,36515,34431,29133,7671,3069,777,210,38,20041,2976,757,202,38,8,363169541.1,0.000314648,363288295.1,340862679.0,147071001.8,363860569.3,363750643.0,363500269.4,351575953.6,317552134.4,363861656.0,341831491.6,363857216.1,363152385.3,297949062.2,325453848.6,363288295.1,11574.98055,10662.64494,10172.01465,9514.608217,9088.476543,6763.415306,189551000000.0,180857000000.0,169079000000.0,161416000000.0,119775000000.0,92332580229.0,11474.20981,10841.59351,10436.63466,9980.661834,9428.819758,8622.152364,7337.430588,6364.269216,204013000000.0,192737000000.0,185512000000.0,177363000000.0,167485000000.0,153039000000.0,129997000000.0,112180000000.0,12492.26726,11822.56819
2019-06-29,105746,9173,19778541,13767080,7965085,2957934,19103,2375,167000000000.0,90286870950.0,12870737782,16019376.4,17738408.63,17510983.25,16652997.45,10208207.11,17783274.59,17759257.69,17606365.92,16989631.44,15458454.64,17783721.7,17765153.33,17630100.38,17083424.35,15618991.28,11333705.03,7824070.996,17594953.72,16139150.79,17788442.32,21336197999.0,17783274.59,24.74074377,31909,13879,40811,36765,34655,29306,7727,3057,782,209,41,20135,2966,765,200,40,8,365836081.7,0.000315155,365988769.3,343538902.2,144296530.9,366597376.9,366486394.4,366231718.4,354449083.6,320714624.6,366598482.8,344478534.1,366594004.7,365873887.4,301554811.7,328765548.5,365988769.3,11876.19491,10988.46245,10434.92119,9735.091096,9211.860525,6846.481548,195352000000.0,185518000000.0,173015000000.0,163633000000.0,121260000000.0,93132053459.0,11766.87216,11116.24867,10692.04295,10206.52231,9617.424733,8768.428619,7436.732891,6423.850586,209242000000.0,197640000000.0,190070000000.0,181395000000.0,170854000000.0,155653000000.0,131774000000.0,113250000000.0,12871.42849,11694.9196
2019-06-30,105759,9170,19568778,13492218,7728823,2842487,17818,2167,151000000000.0,90551555715.0,12892481771,16021560.89,17740278.11,17512537.19,16653283.93,10203084.81,17785177.05,17761157.79,17608046.17,16990470.32,15457428.16,17785373.14,17764888.75,17621324.69,17048015.1,15542259.21,11216157.15,7648487.291,17596446.31,16138230.91,17790342.32,19366029884.0,17785177.05,24.75771373,32223,14062,41199,37122,34981,29594,7875,3129,785,210,40,20359,3036,772,202,39,8,365728691.5,0.000319105,365817341.5,343423783.2,138426554.2,366633754.1,366521426.7,366257747.1,354398515.6,320063126.6,366634871.5,344066840.1,366630370.8,365896963.9,299015336.0,327926325.8,365817341.5,12061.59596,11257.12515,10660.20306,9950.317398,9333.916012,6926.373927,200169000000.0,189550000000.0,176863000000.0,165816000000.0,122689000000.0,93902894624.0,11835.43333,11271.94085,10862.77798,10374.71597,9769.368664,8894.08066,7526.551164,6479.061582,210502000000.0,200436000000.0,193130000000.0,184407000000.0,173574000000.0,157903000000.0,133382000000.0,114243000000.0,13080.17246,11887.61597
2019-07-01,105804,9185,19550120,13466413,7685430,2816743,17554,2132,148000000000.0,90603400162.0,12912727424,16023338.61,17741881.7,17513924.84,16653885.98,10205574.63,17786961.96,17762867.04,17609435.03,16991391.11,15459379.07,17787106.02,17766046.13,17620201.36,17040139.24,15528186.37,11192256.87,7615333.233,17598178.84,16141524.88,17792129.82,18878463814.0,17786961.96,24.75922555,32542,14221,41607,37502,35340,29896,8010,3169,811,207,39,20571,3075,795,200,38,8,367182256.7,0.000322304,367304917.0,344908412.7,134133610.1,368008445.3,367894709.0,367627531.4,355291777.8,320448742.8,368009581.9,344304354.6,368005038.1,367260001.5,298172760.4,328322341.0,367304917.0,11877.53141,11391.10341,10796.58338,10094.58576,9410.997706,6995.363314,202543000000.0,191958000000.0,179452000000.0,167205000000.0,123923000000.0,94572028007.0,11519.65461,11202.15109,10866.15388,10423.60942,9841.544697,8972.277387,7593.116431,6522.932583,204903000000.0,199212000000.0,193207000000.0,185292000000.0,174873000000.0,159307000000.0,134577000000.0,115033000000.0,13110.36994,12032.52278
2019-07-02,105814,9208,19598680,13504066,7732044,2833062,17797,2152,150000000000.0,90792626081.0,12935237803,16024695.47,17743821.74,17515930.48,16656833.5,10211361.96,17788932.44,17764841.02,17611385.15,16994350.11,15463743.7,17789115.87,17768458.43,17624005.23,17049542.2,15544194.43,11218503.41,7635026.76,17600635.14,16146262.67,17794104.82,19237294042.0,17788932.44,24.74948334,32684,14142,41846,37708,35515,30030,7987,3153,819,212,39,20591,3060,803,205,39,8,369393970.4,0.000324525,369480936.8,345697830.9,136367335.3,371165230.1,371049763.0,370786170.6,358379665.5,321841692.0,371166401.4,347271950.6,371161813.6,370425488.3,301401589.2,330479668.9,369480936.8,11406.1158,11443.17209,10891.31038,10231.6393,9480.490525,7061.664323,203482000000.0,193644000000.0,181895000000.0,168449000000.0,125109000000.0,95230816578.0,11226.11851,11099.7684,10835.87286,10444.12721,9892.996413,9037.640873,7653.431874,6563.888938,199627000000.0,197369000000.0,192656000000.0,185653000000.0,175789000000.0,160474000000.0,135656000000.0,115770000000.0,13071.08697,12462.01907
2019-07-03,105999,9189,19833445,13811997,7998357,2957888,19170,2344,167000000000.0,91226317721.0,12962059788,16026641.33,17745914.65,17518282.26,16659554.6,10204894.76,17791086.26,17766953.01,17613621.16,16996703.64,15465811.64,17791537.22,17772936.41,17637397.57,17090953.89,15626540.62,11335255.68,7810715.898,17603126.51,16148616.5,17796254.82,21362514518.0,17791086.26,24.7798463,32958,14310,42184,37998,35786,30237,8046,3134,818,203,39,21078,3134,820,206,40,7,366456102.7,0.00032933,366531958.2,342487601.2,128535903.2,367715472.9,367599329.6,367335972.5,354936657.4,320420416.8,367716640.6,343702078.4,367712388.5,366998010.5,300361400.4,328254244.2,366531958.2,11334.93204,11454.9563,11014.79199,10365.52455,9549.792482,7129.958016,203629000000.0,195791000000.0,184262000000.0,169674000000.0,126324000000.0,95909534001.0,11091.66706,11049.404,10834.12504,10480.18788,9952.98143,9107.645709,7716.19093,6606.265806,196999000000.0,196346000000.0,192534000000.0,186233000000.0,176819000000.0,161700000000.0,136767000000.0,116526000000.0,13038.34313,12555.56813
